Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Unit_Price,Cost_Per_Item,Profit,Customer_ID,Basket_Size,Product_Category,Category,Sub_Category,Hour,Day,Month
1000000465,2022-01-15 16:04:00,collin nash,"bbqsauce,chicken,tuna",10,46.18,debit card,seattle,warehouse club,False,senior citizen,winter,,4.618,2.366545701,22.51454299,826005,3,bbq sauce,condiments,bbq sauce,16,saturday,2022-01
1000000466,2020-01-15 12:18:00,jeff fowler,"sponges,yogurt",7,22.29,credit card,chicago,convenience store,False,student,winter,,3.184285714,1.54665096,11.46344328,504912,2,sponges,cleaning supplies,sponges,12,wednesday,2020-01
1000000467,2022-03-01 05:12:00,benjamin lee,milk,2,17.37,cash,los angeles,pharmacy,True,homemaker,spring,,8.685,5.737135028,5.895729943,28943,1,milk,other,milk,5,tuesday,2022-03
1000000468,2024-05-07 02:26:00,michael padilla,"beef,showergel",7,6.66,credit card,los angeles,specialty store,True,retiree,spring,,0.951428571,0.444392069,3.549255515,804692,2,beef,meat & seafood,beef,2,tuesday,2024-05
1000000469,2024-04-26 06:29:00,stephanie jackson,soap,6,44.44,credit card,new york,department store,True,retiree,winter,bogo (buy one get one),7.406666667,5.102947149,13.8223171,648518,1,soap,personal care,soap,6,friday,2024-04
1000000470,2021-01-05 16:52:00,thomas mcintyre,"toothbrush,banana,pancakemix,carrots,pasta",5,33.55,debit card,chicago,warehouse club,True,retiree,winter,discount on selected items,6.71,2.708466958,20.00766521,778697,5,toothbrush,personal care,toothbrush,16,tuesday,2021-01
1000000471,2023-04-28 21:21:00,robert davis,"powerstrips,showergel",1,35.45,debit card,dallas,specialty store,False,student,spring,,35.45,24.49466132,10.95533868,175505,2,power strips,household electronics,power strips,21,friday,2023-04
1000000472,2023-12-04 13:11:00,marc decker,"mop,shavingcream",10,60.54,credit card,dallas,pharmacy,True,senior citizen,fall,bogo (buy one get one),6.054,2.499987032,35.54012968,663990,2,mop,cleaning equipment,mop,13,monday,2023-12
1000000473,2024-03-10 05:53:00,shawn morris,oliveoil,2,73.89,credit card,boston,convenience store,False,retiree,fall,,36.945,24.6549847,24.5800306,776572,1,olive oil,pantry & snacks,olive oil,5,sunday,2024-03
1000000474,2020-03-07 21:42:00,denise vaughan,"honey,chips",9,89.62,debit card,miami,convenience store,False,young adult,spring,,9.957777778,5.559530224,39.58422798,446233,2,honey,pantry & snacks,honey,21,saturday,2020-03
1000000475,2021-09-06 13:41:00,sarah harris,"cereal,trashbags,iron,shampoo",1,98.52,mobile payment,atlanta,convenience store,True,retiree,winter,,98.52,68.75606751,29.76393249,473808,4,cereal,grains & bakery,cereal,13,monday,2021-09
1000000476,2022-03-24 23:31:00,brian cole,"soap,toothpaste",8,56.83,mobile payment,dallas,convenience store,False,retiree,spring,discount on selected items,7.10375,2.998769704,32.83984237,319444,2,soap,personal care,soap,23,thursday,2022-03
1000000477,2021-04-04 16:24:00,scott jenkins,"iron,lightbulbs,pancakemix,yogurt,tissues",2,71.66,cash,seattle,specialty store,True,retiree,spring,bogo (buy one get one),35.83,20.2853797,31.08924059,696306,5,iron,household electronics,iron,16,sunday,2021-04
1000000478,2023-01-23 04:27:00,john goodwin,mayonnaise,9,42.88,debit card,chicago,department store,False,middle-aged,spring,discount on selected items,4.764444444,3.291234202,13.25889218,733806,1,mayonnaise,condiments,mayonnaise,4,monday,2023-01
1000000479,2021-11-12 10:44:00,ashley ortiz,"cerealbars,mayonnaise,mayonnaise,banana",9,65.71,cash,chicago,warehouse club,True,young adult,spring,bogo (buy one get one),7.301111111,4.066203089,29.1141722,522,4,cereal bars,grains & bakery,cereal bars,10,friday,2021-11
1000000480,2023-11-27 11:11:00,cynthia harper,"trashcans,toothpaste",6,61.61,credit card,seattle,convenience store,True,senior citizen,fall,,10.26833333,6.046195838,25.33282497,608156,2,trash cans,cleaning equipment,trash cans,11,monday,2023-11
1000000481,2020-10-26 15:48:00,john taylor dds,"lightbulbs,jam",8,76.45,credit card,san francisco,pharmacy,False,middle-aged,winter,,9.55625,5.817124523,29.91300382,381847,2,light bulbs,household electronics,light bulbs,15,monday,2020-10
1000000482,2020-07-01 07:14:00,jennifer west,"ketchup,oliveoil,lawnmower",9,91.0,credit card,los angeles,warehouse club,False,teenager,summer,discount on selected items,10.11111111,5.423219008,42.19102893,28074,3,ketchup,condiments,ketchup,7,wednesday,2020-07
1000000483,2022-05-16 02:20:00,toni sanchez,"femininehygieneproducts,deodorant",6,20.17,debit card,dallas,pharmacy,True,retiree,spring,discount on selected items,3.361666667,1.97755899,8.304646057,164724,2,feminine hygiene products,personal care,feminine hygiene products,2,monday,2022-05
1000000484,2023-04-05 04:25:00,ronald mills,"femininehygieneproducts,plantfertilizer,spinach,cleaningspray",1,62.0,mobile payment,atlanta,department store,False,senior citizen,summer,,62.0,35.6682462,26.3317538,317684,4,feminine hygiene products,personal care,feminine hygiene products,4,wednesday,2023-04
1000000485,2023-10-10 08:13:00,kevin underwood,"dustpan,razors,mop",1,6.93,cash,dallas,supermarket,False,senior citizen,winter,discount on selected items,6.93,4.645507504,2.284492496,789045,3,dustpan,cleaning equipment,dustpan,8,tuesday,2023-10
1000000486,2023-01-18 09:53:00,jason acosta,"oliveoil,lawnmower,toothpaste",10,71.38,mobile payment,chicago,convenience store,False,professional,winter,bogo (buy one get one),7.138,2.952518879,41.85481121,61462,3,olive oil,pantry & snacks,olive oil,9,wednesday,2023-01
1000000487,2020-06-19 01:27:00,tracy downs,"mustard,cleaningrags,iron,toothbrush,handsanitizer",4,49.72,debit card,san francisco,specialty store,False,middle-aged,fall,,12.43,6.019711734,25.64115306,129971,5,mustard,condiments,mustard,1,friday,2020-06
1000000488,2021-03-13 05:36:00,tracy kerr,"babywipes,insectrepellent",7,26.82,cash,houston,convenience store,True,middle-aged,fall,,3.831428571,2.625001543,8.444989199,442973,2,baby wipes,baby care,baby wipes,5,saturday,2021-03
1000000489,2023-12-11 23:23:00,michelle moreno,"shavingcream,airfreshener,mop,butter,chips",3,7.78,mobile payment,new york,supermarket,False,homemaker,summer,bogo (buy one get one),2.593333333,1.729958557,2.590124328,142685,5,shaving cream,personal care,shaving cream,23,monday,2023-12
1000000490,2024-01-05 12:29:00,douglas schultz jr.,"pasta,orange,extensioncords",7,29.65,credit card,seattle,convenience store,False,teenager,winter,bogo (buy one get one),4.235714286,2.273295259,13.73693318,944879,3,pasta,grains & bakery,pasta,12,friday,2024-01
1000000491,2022-02-25 02:46:00,travis brooks,pickles,2,16.76,credit card,atlanta,warehouse club,False,retiree,fall,discount on selected items,8.38,4.911013351,6.937973298,648517,1,pickles,pantry & snacks,pickles,2,friday,2022-02
1000000492,2021-12-10 22:09:00,ashley schultz,dishsoap,1,69.84,cash,miami,department store,False,young adult,winter,,69.84,33.74769055,36.09230945,34358,1,dish soap,cleaning supplies,dish soap,22,friday,2021-12
1000000493,2021-10-07 13:59:00,james hubbard,"pasta,ketchup,bread,butter,soda",10,44.87,credit card,los angeles,supermarket,False,teenager,spring,bogo (buy one get one),4.487,2.048029893,24.38970107,931377,5,pasta,grains & bakery,pasta,13,thursday,2021-10
1000000494,2024-04-05 08:44:00,barbara mendez md,"pasta,carrots,butter",3,41.59,credit card,los angeles,department store,False,teenager,spring,bogo (buy one get one),13.86333333,7.473854999,19.168435,159225,3,pasta,grains & bakery,pasta,8,friday,2024-04
1000000495,2024-01-07 02:37:00,jonathan spears,"toothpaste,mustard,dishware,cerealbars",8,6.12,cash,san francisco,specialty store,True,student,spring,,0.765,0.387094336,3.023245309,993647,4,toothpaste,personal care,toothpaste,2,sunday,2024-01
1000000496,2023-05-27 14:08:00,tiffany clark,"mop,honey,iron,diapers",2,54.15,debit card,san francisco,convenience store,True,student,spring,,27.075,15.57074677,23.00850646,730207,4,mop,cleaning equipment,mop,14,saturday,2023-05
1000000497,2020-11-24 01:16:00,michelle acosta,carrots,7,58.57,credit card,miami,supermarket,False,student,winter,,8.367142857,3.541982187,33.77612469,631156,1,carrots,vegetables,carrots,1,tuesday,2020-11
1000000498,2023-07-10 05:18:00,erica morales,"ironingboard,femininehygieneproducts,bathtowels,jam",2,97.37,cash,dallas,specialty store,True,student,spring,bogo (buy one get one),48.685,33.70552336,29.95895327,516078,4,ironing board,household electronics,ironing board,5,monday,2023-07
1000000499,2023-11-18 04:49:00,heather peterson,"cerealbars,tomatoes,toothpaste,honey,shampoo",10,18.18,cash,seattle,warehouse club,False,senior citizen,spring,bogo (buy one get one),1.818,1.26507934,5.5292066,586257,5,cereal bars,grains & bakery,cereal bars,4,saturday,2023-11
1000000500,2022-03-28 05:06:00,terri may,"ketchup,tea",2,21.45,mobile payment,atlanta,warehouse club,True,young adult,spring,,10.725,6.536335315,8.37732937,168306,2,ketchup,condiments,ketchup,5,monday,2022-03
1000000501,2020-12-22 14:40:00,lisa cooper,"mayonnaise,toothpaste,vinegar",8,41.27,debit card,new york,department store,False,retiree,fall,,5.15875,2.893176139,18.12459089,511220,3,mayonnaise,condiments,mayonnaise,14,tuesday,2020-12
1000000502,2020-03-20 11:40:00,amanda nelson,"onions,shavingcream,potatoes,showergel",10,96.91,mobile payment,san francisco,department store,True,senior citizen,spring,bogo (buy one get one),9.691,4.776289639,49.14710361,668215,4,onions,vegetables,onions,11,friday,2020-03
1000000503,2023-09-07 06:59:00,matthew ruiz,"cereal,plantfertilizer,vinegar",7,76.44,debit card,dallas,convenience store,True,professional,winter,bogo (buy one get one),10.92,7.033992485,27.20205261,699623,3,cereal,grains & bakery,cereal,6,thursday,2023-09
1000000504,2021-09-08 06:39:00,kimberly gallegos,"cannedsoup,diapers",6,74.57,mobile payment,miami,supermarket,True,senior citizen,fall,bogo (buy one get one),12.42833333,7.52435351,29.42387894,918986,2,canned soup,pantry & snacks,canned soup,6,wednesday,2021-09
1000000505,2020-08-27 18:56:00,brittany griffin,"gardenhose,diapers,banana,shavingcream,cerealbars",10,49.75,cash,boston,supermarket,False,homemaker,spring,bogo (buy one get one),4.975,2.232705782,27.42294218,660772,5,garden hose,garden tools,garden hose,18,thursday,2020-08
1000000506,2024-05-17 15:59:00,bryan sanford,"handsanitizer,eggs,beef,showergel,cereal",1,56.03,mobile payment,new york,supermarket,True,middle-aged,spring,bogo (buy one get one),56.03,37.72377504,18.30622496,417495,5,hand sanitizer,home & misc,hand sanitizer,15,friday,2024-05
1000000507,2020-05-12 11:11:00,robert robertson,"shrimp,cereal",5,38.07,cash,los angeles,specialty store,False,senior citizen,winter,bogo (buy one get one),7.614,4.92443957,13.44780215,229960,2,shrimp,meat & seafood,shrimp,11,tuesday,2020-05
1000000508,2020-01-12 14:07:00,kristin murray,"plantfertilizer,dishsoap",3,91.97,cash,houston,pharmacy,False,student,fall,,30.65666667,20.99797647,28.97607059,906644,2,plant fertilizer,garden tools,plant fertilizer,14,sunday,2020-01
1000000509,2020-07-26 18:02:00,kimberly torres,"coffee,cleaningspray,cereal",10,89.52,debit card,houston,convenience store,True,teenager,spring,,8.952,5.529792312,34.22207688,318380,3,coffee,beverages,coffee,18,sunday,2020-07
1000000510,2020-08-28 05:32:00,dr. shawn gonzalez,"soda,trashbags,orange",5,57.26,cash,chicago,supermarket,False,professional,fall,discount on selected items,11.452,6.688249247,23.81875376,126034,3,soda,pantry & snacks,soda,5,friday,2020-08
1000000511,2023-07-10 11:37:00,jonathan waller,"water,ironingboard",2,6.94,cash,houston,warehouse club,True,young adult,fall,discount on selected items,3.47,1.823391001,3.293217998,362734,2,water,other,water,11,monday,2023-07
1000000512,2020-11-12 07:12:00,valerie wilson,"butter,butter",8,75.51,mobile payment,atlanta,convenience store,True,teenager,spring,,9.43875,6.416637292,24.17690167,334538,2,butter,dairy,butter,7,thursday,2020-11
1000000513,2022-03-19 02:49:00,david shelton,"papertowels,jam",9,81.78,credit card,chicago,warehouse club,False,homemaker,summer,discount on selected items,9.086666667,5.995556829,27.81998853,727812,2,paper towels,cleaning supplies,paper towels,2,saturday,2022-03
1000000514,2022-04-12 16:40:00,jody martin,icecream,1,84.65,debit card,atlanta,convenience store,False,middle-aged,spring,,84.65,35.00832813,49.64167187,110125,1,ice cream,dairy,ice cream,16,tuesday,2022-04
1000000515,2021-02-11 18:52:00,brooke larson,"powerstrips,trashbags,cerealbars",5,8.63,mobile payment,seattle,specialty store,True,teenager,spring,discount on selected items,1.726,0.704052819,5.109735903,142185,3,power strips,household electronics,power strips,18,thursday,2021-02
1000000516,2020-08-03 17:15:00,kristin saunders,"showergel,babywipes",5,37.33,mobile payment,san francisco,pharmacy,False,young adult,fall,bogo (buy one get one),7.466,3.829602649,18.18198675,934225,2,shower gel,personal care,shower gel,17,monday,2020-08
1000000517,2023-06-15 03:55:00,jacob kennedy,"bathtowels,iron,pickles",10,22.79,cash,dallas,specialty store,True,student,winter,discount on selected items,2.279,1.465775312,8.132246877,57748,3,bath towels,home & misc,bath towels,3,thursday,2023-06
1000000518,2023-09-17 07:32:00,tracy pham,"pasta,lightbulbs",3,92.43,debit card,new york,pharmacy,True,retiree,summer,discount on selected items,30.81,21.44939326,28.08182021,257409,2,pasta,grains & bakery,pasta,7,sunday,2023-09
1000000519,2022-01-12 07:32:00,vickie callahan,"bathtowels,diapers,laundrydetergent",4,50.08,credit card,dallas,warehouse club,False,student,spring,bogo (buy one get one),12.52,5.572965843,27.78813663,211916,3,bath towels,home & misc,bath towels,7,wednesday,2022-01
1000000520,2024-01-19 17:56:00,natalie armstrong,vacuumcleaner,4,69.82,debit card,san francisco,department store,False,teenager,spring,bogo (buy one get one),17.455,10.09316549,29.44733804,192483,1,vacuum cleaner,household electronics,vacuum cleaner,17,friday,2024-01
1000000521,2024-04-07 15:50:00,angelica davis,"handsanitizer,bathtowels,carrots,toothpaste,potatoes",8,89.55,debit card,san francisco,specialty store,True,young adult,spring,bogo (buy one get one),11.19375,5.756579108,43.49736714,302255,5,hand sanitizer,home & misc,hand sanitizer,15,sunday,2024-04
1000000522,2021-07-28 05:31:00,christian davidson,"spinach,coffee,toothpaste",2,95.05,credit card,seattle,supermarket,False,senior citizen,fall,discount on selected items,47.525,32.83855453,29.37289095,823213,3,spinach,vegetables,spinach,5,wednesday,2021-07
1000000523,2024-03-08 13:36:00,seth woodward,"vinegar,salmon,tuna,tomatoes",8,52.78,credit card,boston,warehouse club,True,senior citizen,fall,,6.5975,4.305763879,18.33388897,511497,4,vinegar,pantry & snacks,vinegar,13,friday,2024-03
1000000524,2022-10-24 11:04:00,jordan kennedy,"soda,shavingcream,diapers,mop,syrup",2,16.56,mobile payment,los angeles,supermarket,True,senior citizen,fall,discount on selected items,8.28,5.394408503,5.771182995,567395,5,soda,pantry & snacks,soda,11,monday,2022-10
1000000525,2023-01-03 02:42:00,jennifer williams,"cerealbars,sponges,peanutbutter,carrots,dishsoap",3,92.8,cash,boston,specialty store,False,teenager,summer,bogo (buy one get one),30.93333333,16.72280586,42.63158243,694807,5,cereal bars,grains & bakery,cereal bars,2,tuesday,2023-01
1000000526,2020-12-29 22:10:00,brenda martinez,"insectrepellent,syrup",4,74.44,mobile payment,los angeles,pharmacy,False,homemaker,spring,,18.61,9.759937282,35.40025087,53139,2,insect repellent,other,insect repellent,22,tuesday,2020-12
1000000527,2022-08-26 14:12:00,lori kane,"bbqsauce,tissues",6,65.45,credit card,san francisco,warehouse club,False,retiree,winter,discount on selected items,10.90833333,5.258057976,33.90165214,515981,2,bbq sauce,condiments,bbq sauce,14,friday,2022-08
1000000528,2021-03-07 03:14:00,joseph chavez,pickles,10,34.72,mobile payment,houston,convenience store,False,middle-aged,winter,discount on selected items,3.472,1.447520717,20.24479283,586933,1,pickles,pantry & snacks,pickles,3,sunday,2021-03
1000000529,2021-11-17 21:00:00,tonya villarreal,"pancakemix,soap,salmon,cerealbars,bread",1,46.02,debit card,dallas,pharmacy,False,homemaker,spring,bogo (buy one get one),46.02,30.34635713,15.67364287,509806,5,pancake mix,grains & bakery,pancake mix,21,wednesday,2021-11
1000000530,2021-07-17 00:00:00,anthony hawkins,"toothbrush,carrots,chicken,razors",6,44.03,debit card,dallas,convenience store,True,retiree,fall,discount on selected items,7.338333333,4.724934905,15.68039057,211266,4,toothbrush,personal care,toothbrush,0,saturday,2021-07
1000000531,2020-08-14 11:18:00,alyssa ramos,"shampoo,insectrepellent,lawnmower,vinegar,handsanitizer",6,13.36,mobile payment,los angeles,convenience store,False,middle-aged,spring,discount on selected items,2.226666667,1.558478072,4.009131565,158047,5,shampoo,personal care,shampoo,11,friday,2020-08
1000000532,2021-01-16 10:35:00,jason lee,peanutbutter,2,6.94,credit card,san francisco,pharmacy,True,retiree,spring,bogo (buy one get one),3.47,2.425498947,2.089002105,194354,1,peanut butter,pantry & snacks,peanut butter,10,saturday,2021-01
1000000533,2023-01-27 06:11:00,alicia mercer,"jam,tea",8,45.15,credit card,miami,specialty store,True,professional,summer,,5.64375,3.197915307,19.56667755,834984,2,jam,pantry & snacks,jam,6,friday,2023-01
1000000534,2020-10-17 16:48:00,aaron reed,"chips,pickles,peanutbutter,mayonnaise",2,48.54,mobile payment,boston,pharmacy,True,student,fall,discount on selected items,24.27,15.30699737,17.92600526,527304,4,chips,pantry & snacks,chips,16,saturday,2020-10
1000000535,2023-02-03 17:14:00,garrett miles,"airfreshener,onions,carrots,yogurt,handsanitizer",10,49.05,mobile payment,los angeles,department store,True,homemaker,winter,,4.905,3.352222772,15.52777228,749717,5,air freshener,home & misc,air freshener,17,friday,2023-02
1000000536,2024-02-16 06:01:00,christopher clark,"toiletpaper,hairgel,cereal,powerstrips,peanutbutter",8,68.28,mobile payment,los angeles,supermarket,True,senior citizen,fall,,8.535,5.589522144,23.56382285,850007,5,toilet paper,cleaning supplies,toilet paper,6,friday,2024-02
1000000537,2021-08-31 08:21:00,andrew newman,"plantfertilizer,iron,orange,tuna,salmon",5,23.75,mobile payment,new york,warehouse club,False,retiree,winter,discount on selected items,4.75,2.252471045,12.48764478,491061,5,plant fertilizer,garden tools,plant fertilizer,8,tuesday,2021-08
1000000538,2022-09-11 20:25:00,dana miller,"showergel,cannedsoup,deodorant",6,17.45,debit card,new york,warehouse club,False,student,spring,bogo (buy one get one),2.908333333,1.556433091,8.111401452,197255,3,shower gel,personal care,shower gel,20,sunday,2022-09
1000000539,2022-01-17 06:26:00,adam rubio,"vinegar,shrimp",1,94.08,cash,miami,convenience store,False,senior citizen,summer,bogo (buy one get one),94.08,41.27739533,52.80260467,421984,2,vinegar,pantry & snacks,vinegar,6,monday,2022-01
1000000540,2021-03-02 08:42:00,samantha poole,"eggs,vacuumcleaner,chips",3,37.77,debit card,new york,department store,True,homemaker,spring,bogo (buy one get one),12.59,8.63945073,11.85164781,380386,3,eggs,meat & seafood,eggs,8,tuesday,2021-03
1000000541,2024-04-12 14:28:00,margaret velez,"handsanitizer,toothpaste",7,17.38,mobile payment,miami,convenience store,True,teenager,fall,bogo (buy one get one),2.482857143,1.444656363,7.267405456,911381,2,hand sanitizer,home & misc,hand sanitizer,14,friday,2024-04
1000000542,2020-07-18 21:04:00,christian tate,"chicken,milk,plantfertilizer,soap,beef",8,96.56,debit card,miami,department store,False,senior citizen,winter,,12.07,5.655915599,51.31267521,118069,5,chicken,meat & seafood,chicken,21,saturday,2020-07
1000000543,2020-04-06 20:38:00,matthew wood,"oliveoil,vinegar,cereal,coffee,hairgel",6,75.14,mobile payment,atlanta,convenience store,False,young adult,summer,,12.52333333,7.532912805,29.94252317,97825,5,olive oil,pantry & snacks,olive oil,20,monday,2020-04
1000000544,2020-01-10 14:21:00,andrea cruz,"tea,mop",3,85.57,credit card,atlanta,specialty store,True,teenager,spring,bogo (buy one get one),28.52333333,16.69865669,35.47402994,120579,2,tea,beverages,tea,14,friday,2020-01
1000000545,2024-02-10 23:49:00,dawn dawson,"papertowels,soda",8,84.98,credit card,atlanta,supermarket,False,student,fall,bogo (buy one get one),10.6225,5.390375042,41.85699967,35607,2,paper towels,cleaning supplies,paper towels,23,saturday,2024-02
1000000546,2021-09-24 11:04:00,john dickerson md,"lawnmower,papertowels,diapers",2,50.51,credit card,chicago,pharmacy,True,senior citizen,summer,discount on selected items,25.255,10.9623691,28.58526181,616380,3,lawn mower,garden tools,lawn mower,11,friday,2021-09
1000000547,2023-05-30 21:14:00,ryan stewart,"tomatoes,shrimp,toiletpaper,dustpan",1,49.83,credit card,seattle,pharmacy,False,young adult,fall,,49.83,29.9713477,19.8586523,395558,4,tomatoes,vegetables,tomatoes,21,tuesday,2023-05
1000000548,2023-03-29 18:28:00,benjamin benson,"honey,salmon,powerstrips",7,20.26,cash,atlanta,supermarket,False,middle-aged,winter,bogo (buy one get one),2.894285714,1.609490029,8.993569794,607084,3,honey,pantry & snacks,honey,18,wednesday,2023-03
1000000549,2023-05-23 20:43:00,karen bond,"vinegar,powerstrips,femininehygieneproducts,honey",4,73.59,debit card,san francisco,pharmacy,False,middle-aged,spring,bogo (buy one get one),18.3975,11.62161828,27.10352687,319921,4,vinegar,pantry & snacks,vinegar,20,tuesday,2023-05
1000000550,2023-12-08 03:37:00,karen hernandez,"gardenhose,peanutbutter,eggs,shavingcream,icecream",9,96.26,credit card,seattle,supermarket,True,professional,fall,,10.69555556,5.947253509,42.73471841,901086,5,garden hose,garden tools,garden hose,3,friday,2023-12
1000000551,2021-07-23 22:56:00,carolyn owens,"broom,rice,carrots",7,95.11,credit card,miami,pharmacy,False,professional,summer,bogo (buy one get one),13.58714286,8.908470678,32.75070525,134001,3,broom,cleaning equipment,broom,22,friday,2021-07
1000000552,2024-02-04 11:40:00,gregory baker,"syrup,babywipes,papertowels",6,16.98,debit card,atlanta,department store,True,student,fall,discount on selected items,2.83,1.600568906,7.376586563,608191,3,syrup,pantry & snacks,syrup,11,sunday,2024-02
1000000553,2020-02-02 17:30:00,elizabeth wagner,"mayonnaise,oliveoil,cleaningrags,lawnmower,trashbags",10,85.57,credit card,seattle,convenience store,False,senior citizen,spring,,8.557,4.862783867,36.94216133,492667,5,mayonnaise,condiments,mayonnaise,17,sunday,2020-02
1000000554,2020-02-12 23:46:00,eric smith,"salmon,trashcans",6,83.33,credit card,chicago,department store,True,professional,summer,,13.88833333,9.207910569,28.08253659,747076,2,salmon,meat & seafood,salmon,23,wednesday,2020-02
1000000555,2023-10-02 23:12:00,rodney mcgee,"tissues,potatoes,yogurt,beef,handsanitizer",1,25.57,credit card,atlanta,convenience store,True,student,spring,,25.57,13.32311707,12.24688293,813741,5,tissues,cleaning supplies,tissues,23,monday,2023-10
1000000556,2024-02-09 18:25:00,nicole gaines,"spinach,cheese,tissues,cheese",5,50.64,credit card,houston,pharmacy,True,student,summer,discount on selected items,10.128,4.45839187,28.34804065,482618,4,spinach,vegetables,spinach,18,friday,2024-02
1000000557,2022-06-13 22:34:00,sandra marshall,"broom,mustard,gardenhose,honey",3,71.26,cash,san francisco,pharmacy,False,young adult,winter,discount on selected items,23.75333333,9.706438685,42.14068395,8245,4,broom,cleaning equipment,broom,22,monday,2022-06
1000000558,2021-11-12 14:50:00,kimberly anderson,lightbulbs,8,44.29,credit card,miami,department store,False,professional,spring,bogo (buy one get one),5.53625,3.46868859,16.54049128,808377,1,light bulbs,household electronics,light bulbs,14,friday,2021-11
1000000559,2021-12-16 16:50:00,jennifer garcia,carrots,8,73.02,cash,san francisco,convenience store,True,retiree,summer,,9.1275,5.349562629,30.22349897,528240,1,carrots,vegetables,carrots,16,thursday,2021-12
1000000560,2021-03-16 23:53:00,rachel garcia,apple,5,76.31,cash,dallas,convenience store,True,senior citizen,winter,discount on selected items,15.262,9.328499626,29.66750187,627595,1,apple,fruits,apple,23,tuesday,2021-03
1000000561,2020-05-05 15:41:00,kathryn white,"mop,tuna,honey,water,vacuumcleaner",1,22.44,mobile payment,new york,pharmacy,True,teenager,winter,discount on selected items,22.44,10.40967474,12.03032526,493013,5,mop,cleaning equipment,mop,15,tuesday,2020-05
1000000562,2024-05-10 14:54:00,christina perez,"pancakemix,soda,deodorant,airfreshener,tomatoes",8,64.44,mobile payment,atlanta,supermarket,False,professional,winter,,8.055,3.551541671,36.02766663,798481,5,pancake mix,grains & bakery,pancake mix,14,friday,2024-05
1000000563,2020-09-02 12:06:00,mark morales,"femininehygieneproducts,cleaningspray",1,45.68,credit card,boston,convenience store,True,middle-aged,winter,,45.68,18.4713201,27.2086799,1785,2,feminine hygiene products,personal care,feminine hygiene products,12,wednesday,2020-09
1000000564,2021-12-29 17:42:00,vickie brooks,"water,icecream",8,87.9,mobile payment,dallas,convenience store,True,student,spring,bogo (buy one get one),10.9875,5.550624241,43.49500607,612734,2,water,other,water,17,wednesday,2021-12
1000000565,2020-12-21 06:59:00,david montoya,"chips,ketchup,carrots",1,6.34,cash,houston,convenience store,True,senior citizen,fall,discount on selected items,6.34,3.65802344,2.68197656,959463,3,chips,pantry & snacks,chips,6,monday,2020-12
1000000566,2020-04-13 05:33:00,logan adams,"babywipes,cannedsoup",7,21.05,mobile payment,miami,specialty store,True,student,summer,discount on selected items,3.007142857,1.556717306,10.15297886,881560,2,baby wipes,baby care,baby wipes,5,monday,2020-04
1000000567,2024-04-21 03:45:00,nicole jones,"toothbrush,toiletpaper,cheese",8,83.12,cash,atlanta,supermarket,True,homemaker,winter,,10.39,5.519609332,38.96312534,502196,3,toothbrush,personal care,toothbrush,3,sunday,2024-04
1000000568,2021-03-04 05:17:00,steven robinson,"plantfertilizer,pickles,honey,bread,spinach",5,40.92,cash,dallas,warehouse club,True,teenager,fall,discount on selected items,8.184,5.493490427,13.45254787,882600,5,plant fertilizer,garden tools,plant fertilizer,5,thursday,2021-03
1000000569,2023-04-26 00:12:00,maureen pace,"toiletpaper,vacuumcleaner,coffee",1,41.66,mobile payment,dallas,department store,False,student,winter,bogo (buy one get one),41.66,21.01649683,20.64350317,499819,3,toilet paper,cleaning supplies,toilet paper,0,wednesday,2023-04
1000000570,2024-02-24 01:17:00,kristopher cook,deodorant,2,31.57,mobile payment,seattle,department store,False,retiree,fall,bogo (buy one get one),15.785,8.747997226,14.07400555,802749,1,deodorant,personal care,deodorant,1,saturday,2024-02
1000000571,2023-07-12 14:15:00,donald harris,"vacuumcleaner,beef,gardenhose",8,91.52,credit card,dallas,supermarket,False,student,spring,bogo (buy one get one),11.44,7.26549714,33.39602288,757993,3,vacuum cleaner,household electronics,vacuum cleaner,14,wednesday,2023-07
1000000572,2021-09-10 07:35:00,rachael sanford,"ironingboard,rice,chicken,chicken",10,33.71,credit card,chicago,warehouse club,False,teenager,summer,bogo (buy one get one),3.371,1.749423716,16.21576284,562246,4,ironing board,household electronics,ironing board,7,friday,2021-09
1000000573,2020-05-15 21:25:00,jordan spencer,"chicken,powerstrips,vinegar",6,95.54,debit card,seattle,specialty store,False,middle-aged,summer,,15.92333333,9.3410415,39.493751,363154,3,chicken,meat & seafood,chicken,21,friday,2020-05
1000000574,2022-08-27 21:05:00,joseph payne,salmon,3,91.01,cash,new york,specialty store,False,middle-aged,spring,discount on selected items,30.33666667,19.98303878,31.06088366,717865,1,salmon,meat & seafood,salmon,21,saturday,2022-08
1000000575,2021-04-07 03:33:00,jeffrey may,"mustard,plantfertilizer",9,48.51,mobile payment,los angeles,supermarket,True,retiree,summer,discount on selected items,5.39,3.691374848,15.28762636,544086,2,mustard,condiments,mustard,3,wednesday,2021-04
1000000576,2020-05-19 08:57:00,catherine dalton,"lawnmower,water,trashbags,plantfertilizer,trashcans",10,22.51,credit card,boston,convenience store,True,middle-aged,fall,discount on selected items,2.251,0.999718722,12.51281278,256054,5,lawn mower,garden tools,lawn mower,8,tuesday,2020-05
