Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Unit_Price,Cost_Per_Item,Profit,Customer_ID,Basket_Size,Product_Category,Category,Sub_Category
1000000499,"18-11-2023 04:49","Heather Peterson","['Cereal Bars', 'Tomatoes', 'Toothpaste', 'Honey', 'Shampoo']",10,18.18,Cash,Seattle,"Warehouse Club",FALSE,"Senior Citizen",Spring,"BOGO (Buy One Get One)",1.818,1.26507934,5.5292066,586257,5,"Cereal Bars","Grains & Bakery","Cereal Bars"
1000000500,"28-03-2022 05:06","Terri May","['Ketchup', 'Tea']",2,21.45,"Mobile Payment",Atlanta,"Warehouse Club",TRUE,"Young Adult",Spring,None,10.725,6.536335315,8.37732937,168306,2,Ketchup,Condiments,Ketchup
1000000501,"22-12-2020 14:40","Lisa Cooper","['Mayonnaise', 'Toothpaste', 'Vinegar']",8,41.27,"Debit Card","New York","Department Store",FALSE,Retiree,Fall,None,5.15875,2.893176139,18.12459089,511220,3,Mayonnaise,Condiments,Mayonnaise
1000000502,"20-03-2020 11:40","Amanda Nelson","['Onions', 'Shaving Cream', 'Potatoes', 'Shower Gel']",10,96.91,"Mobile Payment","San Francisco","Department Store",TRUE,"Senior Citizen",Spring,"BOGO (Buy One Get One)",9.691,4.776289639,49.14710361,668215,4,Onions,Vegetables,Onions
1000000503,"07-09-2023 06:59","Matthew Ruiz","['Cereal', 'Plant Fertilizer', 'Vinegar']",7,76.44,"Debit Card",Dallas,"Convenience Store",TRUE,Professional,Winter,"BOGO (Buy One Get One)",10.92,7.033992485,27.20205261,699623,3,Cereal,"Grains & Bakery",Cereal
1000000504,"08-09-2021 06:39","Kimberly Gallegos","['Canned Soup', 'Diapers']",6,74.57,"Mobile Payment",Miami,Supermarket,TRUE,"Senior Citizen",Fall,"BOGO (Buy One Get One)",12.42833333,7.52435351,29.42387894,918986,2,"Canned Soup","Pantry & Snacks","Canned Soup"
1000000505,"27-08-2020 18:56","Brittany Griffin","['Garden Hose', 'Diapers', 'Banana', 'Shaving Cream', 'Cereal Bars']",10,49.75,Cash,Boston,Supermarket,FALSE,Homemaker,Spring,"BOGO (Buy One Get One)",4.975,2.232705782,27.42294218,660772,5,"Garden Hose","Garden Tools","Garden Hose"
1000000506,"17-05-2024 15:59","Bryan Sanford","['Hand Sanitizer', 'Eggs', 'Beef', 'Shower Gel', 'Cereal']",1,56.03,"Mobile Payment","New York",Supermarket,TRUE,Middle-Aged,Spring,"BOGO (Buy One Get One)",56.03,37.72377504,18.30622496,417495,5,"Hand Sanitizer","Home & Misc","Hand Sanitizer"
1000000507,"12-05-2020 11:11","Robert Robertson","['Shrimp', 'Cereal']",5,38.07,Cash,"Los Angeles","Specialty Store",FALSE,"Senior Citizen",Winter,"BOGO (Buy One Get One)",7.614,4.92443957,13.44780215,229960,2,Shrimp,"Meat & Seafood",Shrimp
1000000508,"12-01-2020 14:07","Kristin Murray","['Plant Fertilizer', 'Dish Soap']",3,91.97,Cash,Houston,Pharmacy,FALSE,Student,Fall,None,30.65666667,20.99797647,28.97607059,906644,2,"Plant Fertilizer","Garden Tools","Plant Fertilizer"
1000000509,"26-07-2020 18:02","Kimberly Torres","['Coffee', 'Cleaning Spray', 'Cereal']",10,89.52,"Debit Card",Houston,"Convenience Store",TRUE,Teenager,Spring,None,8.952,5.529792312,34.22207688,318380,3,Coffee,Beverages,Coffee
1000000510,"28-08-2020 05:32","Dr. Shawn Gonzalez","['Soda', 'Trash Bags', 'Orange']",5,57.26,Cash,Chicago,Supermarket,FALSE,Professional,Fall,"Discount on Selected Items",11.452,6.688249247,23.81875376,126034,3,Soda,"Pantry & Snacks",Soda
1000000511,"10-07-2023 11:37","Jonathan Waller","['Water', 'Ironing Board']",2,6.94,Cash,Houston,"Warehouse Club",TRUE,"Young Adult",Fall,"Discount on Selected Items",3.47,1.823391001,3.293217998,362734,2,Water,Other,Water
1000000512,"12-11-2020 07:12","Valerie Wilson","['Butter', 'Butter']",8,75.51,"Mobile Payment",Atlanta,"Convenience Store",TRUE,Teenager,Spring,None,9.43875,6.416637292,24.17690167,334538,2,Butter,Dairy,Butter
1000000513,"19-03-2022 02:49","David Shelton","['Paper Towels', 'Jam']",9,81.78,"Credit Card",Chicago,"Warehouse Club",FALSE,Homemaker,Summer,"Discount on Selected Items",9.086666667,5.995556829,27.81998853,727812,2,"Paper Towels","Cleaning Supplies","Paper Towels"
1000000514,"12-04-2022 16:40","Jody Martin","['Ice Cream']",1,84.65,"Debit Card",Atlanta,"Convenience Store",FALSE,Middle-Aged,Spring,None,84.65,35.00832813,49.64167187,110125,1,"Ice Cream",Dairy,"Ice Cream"
1000000515,"11-02-2021 18:52","Brooke Larson","['Power Strips', 'Trash Bags', 'Cereal Bars']",5,8.63,"Mobile Payment",Seattle,"Specialty Store",TRUE,Teenager,Spring,"Discount on Selected Items",1.726,0.704052819,5.109735903,142185,3,"Power Strips","Household Electronics","Power Strips"
1000000516,"03-08-2020 17:15","Kristin Saunders","['Shower Gel', 'Baby Wipes']",5,37.33,"Mobile Payment","San Francisco",Pharmacy,FALSE,"Young Adult",Fall,"BOGO (Buy One Get One)",7.466,3.829602649,18.18198675,934225,2,"Shower Gel","Personal Care","Shower Gel"
1000000517,"15-06-2023 03:55","Jacob Kennedy","['Bath Towels', 'Iron', 'Pickles']",10,22.79,Cash,Dallas,"Specialty Store",TRUE,Student,Winter,"Discount on Selected Items",2.279,1.465775312,8.132246877,57748,3,"Bath Towels","Home & Misc","Bath Towels"
1000000518,"17-09-2023 07:32","Tracy Pham","['Pasta', 'Light Bulbs']",3,92.43,"Debit Card","New York",Pharmacy,TRUE,Retiree,Summer,"Discount on Selected Items",30.81,21.44939326,28.08182021,257409,2,Pasta,"Grains & Bakery",Pasta
1000000519,"12-01-2022 07:32","Vickie Callahan","['Bath Towels', 'Diapers', 'Laundry Detergent']",4,50.08,"Credit Card",Dallas,"Warehouse Club",FALSE,Student,Spring,"BOGO (Buy One Get One)",12.52,5.572965843,27.78813663,211916,3,"Bath Towels","Home & Misc","Bath Towels"
1000000520,"19-01-2024 17:56","Natalie Armstrong","['Vacuum Cleaner']",4,69.82,"Debit Card","San Francisco","Department Store",FALSE,Teenager,Spring,"BOGO (Buy One Get One)",17.455,10.09316549,29.44733804,192483,1,"Vacuum Cleaner","Household Electronics","Vacuum Cleaner"
1000000521,"07-04-2024 15:50","Angelica Davis","['Hand Sanitizer', 'Bath Towels', 'Carrots', 'Toothpaste', 'Potatoes']",8,89.55,"Debit Card","San Francisco","Specialty Store",TRUE,"Young Adult",Spring,"BOGO (Buy One Get One)",11.19375,5.756579108,43.49736714,302255,5,"Hand Sanitizer","Home & Misc","Hand Sanitizer"
1000000522,"28-07-2021 05:31","Christian Davidson","['Spinach', 'Coffee', 'Toothpaste']",2,95.05,"Credit Card",Seattle,Supermarket,FALSE,"Senior Citizen",Fall,"Discount on Selected Items",47.525,32.83855453,29.37289095,823213,3,Spinach,Vegetables,Spinach
1000000523,"08-03-2024 13:36","Seth Woodward","['Vinegar', 'Salmon', 'Tuna', 'Tomatoes']",8,52.78,"Credit Card",Boston,"Warehouse Club",TRUE,"Senior Citizen",Fall,None,6.5975,4.305763879,18.33388897,511497,4,Vinegar,"Pantry & Snacks",Vinegar
1000000524,"24-10-2022 11:04","Jordan Kennedy","['Soda', 'Shaving Cream', 'Diapers', 'Mop', 'Syrup']",2,16.56,"Mobile Payment","Los Angeles",Supermarket,TRUE,"Senior Citizen",Fall,"Discount on Selected Items",8.28,5.394408503,5.771182995,567395,5,Soda,"Pantry & Snacks",Soda
1000000525,"03-01-2023 02:42","Jennifer Williams","['Cereal Bars', 'Sponges', 'Peanut Butter', 'Carrots', 'Dish Soap']",3,92.8,Cash,Boston,"Specialty Store",FALSE,Teenager,Summer,"BOGO (Buy One Get One)",30.93333333,16.72280586,42.63158243,694807,5,"Cereal Bars","Grains & Bakery","Cereal Bars"
1000000526,"29-12-2020 22:10","Brenda Martinez","['Insect Repellent', 'Syrup']",4,74.44,"Mobile Payment","Los Angeles",Pharmacy,FALSE,Homemaker,Spring,None,18.61,9.759937282,35.40025087,53139,2,"Insect Repellent",Other,"Insect Repellent"
1000000527,"26-08-2022 14:12","Lori Kane","['BBQ Sauce', 'Tissues']",6,65.45,"Credit Card","San Francisco","Warehouse Club",FALSE,Retiree,Winter,"Discount on Selected Items",10.90833333,5.258057976,33.90165214,515981,2,"BBQ Sauce",Condiments,"BBQ Sauce"
1000000528,"07-03-2021 03:14","Joseph Chavez",['Pickles'],10,34.72,"Mobile Payment",Houston,"Convenience Store",FALSE,Middle-Aged,Winter,"Discount on Selected Items",3.472,1.447520717,20.24479283,586933,1,Pickles,"Pantry & Snacks",Pickles
1000000529,"17-11-2021 21:00","Tonya Villarreal","['Pancake Mix', 'Soap', 'Salmon', 'Cereal Bars', 'Bread']",1,46.02,"Debit Card",Dallas,Pharmacy,FALSE,Homemaker,Spring,"BOGO (Buy One Get One)",46.02,30.34635713,15.67364287,509806,5,"Pancake Mix","Grains & Bakery","Pancake Mix"
1000000530,"17-07-2021 00:00","Anthony Hawkins","['Toothbrush', 'Carrots', 'Chicken', 'Razors']",6,44.03,"Debit Card",Dallas,"Convenience Store",TRUE,Retiree,Fall,"Discount on Selected Items",7.338333333,4.724934905,15.68039057,211266,4,Toothbrush,"Personal Care",Toothbrush
1000000531,"14-08-2020 11:18","Alyssa Ramos","['Shampoo', 'Insect Repellent', 'Lawn Mower', 'Vinegar', 'Hand Sanitizer']",6,13.36,"Mobile Payment","Los Angeles","Convenience Store",FALSE,Middle-Aged,Spring,"Discount on Selected Items",2.226666667,1.558478072,4.009131565,158047,5,Shampoo,"Personal Care",Shampoo
1000000532,"16-01-2021 10:35","Jason Lee","['Peanut Butter']",2,6.94,"Credit Card","San Francisco",Pharmacy,TRUE,Retiree,Spring,"BOGO (Buy One Get One)",3.47,2.425498947,2.089002105,194354,1,"Peanut Butter","Pantry & Snacks","Peanut Butter"
1000000533,"27-01-2023 06:11","Alicia Mercer","['Jam', 'Tea']",8,45.15,"Credit Card",Miami,"Specialty Store",TRUE,Professional,Summer,None,5.64375,3.197915307,19.56667755,834984,2,Jam,"Pantry & Snacks",Jam
1000000534,"17-10-2020 16:48","Aaron Reed","['Chips', 'Pickles', 'Peanut Butter', 'Mayonnaise']",2,48.54,"Mobile Payment",Boston,Pharmacy,TRUE,Student,Fall,"Discount on Selected Items",24.27,15.30699737,17.92600526,527304,4,Chips,"Pantry & Snacks",Chips
1000000535,"03-02-2023 17:14","Garrett Miles","['Air Freshener', 'Onions', 'Carrots', 'Yogurt', 'Hand Sanitizer']",10,49.05,"Mobile Payment","Los Angeles","Department Store",TRUE,Homemaker,Winter,None,4.905,3.352222772,15.52777228,749717,5,"Air Freshener","Home & Misc","Air Freshener"
1000000536,"16-02-2024 06:01","Christopher Clark","['Toilet Paper', 'Hair Gel', 'Cereal', 'Power Strips', 'Peanut Butter']",8,68.28,"Mobile Payment","Los Angeles",Supermarket,TRUE,"Senior Citizen",Fall,None,8.535,5.589522144,23.56382285,850007,5,"Toilet Paper","Cleaning Supplies","Toilet Paper"
1000000537,"31-08-2021 08:21","Andrew Newman","['Plant Fertilizer', 'Iron', 'Orange', 'Tuna', 'Salmon']",5,23.75,"Mobile Payment","New York","Warehouse Club",FALSE,Retiree,Winter,"Discount on Selected Items",4.75,2.252471045,12.48764478,491061,5,"Plant Fertilizer","Garden Tools","Plant Fertilizer"
1000000538,"11-09-2022 20:25","Dana Miller","['Shower Gel', 'Canned Soup', 'Deodorant']",6,17.45,"Debit Card","New York","Warehouse Club",FALSE,Student,Spring,"BOGO (Buy One Get One)",2.908333333,1.556433091,8.111401452,197255,3,"Shower Gel","Personal Care","Shower Gel"
1000000539,"17-01-2022 06:26","Adam Rubio","['Vinegar', 'Shrimp']",1,94.08,Cash,Miami,"Convenience Store",FALSE,"Senior Citizen",Summer,"BOGO (Buy One Get One)",94.08,41.27739533,52.80260467,421984,2,Vinegar,"Pantry & Snacks",Vinegar
1000000540,"02-03-2021 08:42","Samantha Poole","['Eggs', 'Vacuum Cleaner', 'Chips']",3,37.77,"Debit Card","New York","Department Store",TRUE,Homemaker,Spring,"BOGO (Buy One Get One)",12.59,8.63945073,11.85164781,380386,3,Eggs,"Meat & Seafood",Eggs
1000000541,"12-04-2024 14:28","Margaret Velez","['Hand Sanitizer', 'Toothpaste']",7,17.38,"Mobile Payment",Miami,"Convenience Store",TRUE,Teenager,Fall,"BOGO (Buy One Get One)",2.482857143,1.444656363,7.267405456,911381,2,"Hand Sanitizer","Home & Misc","Hand Sanitizer"
1000000542,"18-07-2020 21:04","Christian Tate","['Chicken', 'Milk', 'Plant Fertilizer', 'Soap', 'Beef']",8,96.56,"Debit Card",Miami,"Department Store",FALSE,"Senior Citizen",Winter,None,12.07,5.655915599,51.31267521,118069,5,Chicken,"Meat & Seafood",Chicken
1000000543,"06-04-2020 20:38","Matthew Wood","['Olive Oil', 'Vinegar', 'Cereal', 'Coffee', 'Hair Gel']",6,75.14,"Mobile Payment",Atlanta,"Convenience Store",FALSE,"Young Adult",Summer,None,12.52333333,7.532912805,29.94252317,97825,5,"Olive Oil","Pantry & Snacks","Olive Oil"
1000000544,"10-01-2020 14:21","Andrea Cruz","['Tea', 'Mop']",3,85.57,"Credit Card",Atlanta,"Specialty Store",TRUE,Teenager,Spring,"BOGO (Buy One Get One)",28.52333333,16.69865669,35.47402994,120579,2,Tea,Beverages,Tea
1000000545,"10-02-2024 23:49","Dawn Dawson","['Paper Towels', 'Soda']",8,84.98,"Credit Card",Atlanta,Supermarket,FALSE,Student,Fall,"BOGO (Buy One Get One)",10.6225,5.390375042,41.85699967,35607,2,"Paper Towels","Cleaning Supplies","Paper Towels"
1000000546,"24-09-2021 11:04","John Dickerson MD","['Lawn Mower', 'Paper Towels', 'Diapers']",2,50.51,"Credit Card",Chicago,Pharmacy,TRUE,"Senior Citizen",Summer,"Discount on Selected Items",25.255,10.9623691,28.58526181,616380,3,"Lawn Mower","Garden Tools","Lawn Mower"
1000000547,"30-05-2023 21:14","Ryan Stewart","['Tomatoes', 'Shrimp', 'Toilet Paper', 'Dustpan']",1,49.83,"Credit Card",Seattle,Pharmacy,FALSE,"Young Adult",Fall,None,49.83,29.9713477,19.8586523,395558,4,Tomatoes,Vegetables,Tomatoes
1000000548,"29-03-2023 18:28","Benjamin Benson","['Honey', 'Salmon', 'Power Strips']",7,20.26,Cash,Atlanta,Supermarket,FALSE,Middle-Aged,Winter,"BOGO (Buy One Get One)",2.894285714,1.609490029,8.993569794,607084,3,Honey,"Pantry & Snacks",Honey
1000000549,"23-05-2023 20:43","Karen Bond","['Vinegar', 'Power Strips', 'Feminine Hygiene Products', 'Honey']",4,73.59,"Debit Card","San Francisco",Pharmacy,FALSE,Middle-Aged,Spring,"BOGO (Buy One Get One)",18.3975,11.62161828,27.10352687,319921,4,Vinegar,"Pantry & Snacks",Vinegar
1000000550,"08-12-2023 03:37","Karen Hernandez","['Garden Hose', 'Peanut Butter', 'Eggs', 'Shaving Cream', 'Ice Cream']",9,96.26,"Credit Card",Seattle,Supermarket,TRUE,Professional,Fall,None,10.69555556,5.947253509,42.73471841,901086,5,"Garden Hose","Garden Tools","Garden Hose"
1000000551,"23-07-2021 22:56","Carolyn Owens","['Broom', 'Rice', 'Carrots']",7,95.11,"Credit Card",Miami,Pharmacy,FALSE,Professional,Summer,"BOGO (Buy One Get One)",13.58714286,8.908470678,32.75070525,134001,3,Broom,"Cleaning Equipment",Broom
1000000552,"04-02-2024 11:40","Gregory Baker","['Syrup', 'Baby Wipes', 'Paper Towels']",6,16.98,"Debit Card",Atlanta,"Department Store",TRUE,Student,Fall,"Discount on Selected Items",2.83,1.600568906,7.376586563,608191,3,Syrup,"Pantry & Snacks",Syrup
1000000553,"02-02-2020 17:30","Elizabeth Wagner","['Mayonnaise', 'Olive Oil', 'Cleaning Rags', 'Lawn Mower', 'Trash Bags']",10,85.57,"Credit Card",Seattle,"Convenience Store",FALSE,"Senior Citizen",Spring,None,8.557,4.862783867,36.94216133,492667,5,Mayonnaise,Condiments,Mayonnaise
1000000554,"12-02-2020 23:46","Eric Smith","['Salmon', 'Trash Cans']",6,83.33,"Credit Card",Chicago,"Department Store",TRUE,Professional,Summer,None,13.88833333,9.207910569,28.08253659,747076,2,Salmon,"Meat & Seafood",Salmon
1000000555,"02-10-2023 23:12","Rodney Mcgee","['Tissues', 'Potatoes', 'Yogurt', 'Beef', 'Hand Sanitizer']",1,25.57,"Credit Card",Atlanta,"Convenience Store",TRUE,Student,Spring,None,25.57,13.32311707,12.24688293,813741,5,Tissues,"Cleaning Supplies",Tissues
1000000556,"09-02-2024 18:25","Nicole Gaines","['Spinach', 'Cheese', 'Tissues', 'Cheese']",5,50.64,"Credit Card",Houston,Pharmacy,TRUE,Student,Summer,"Discount on Selected Items",10.128,4.45839187,28.34804065,482618,4,Spinach,Vegetables,Spinach
1000000557,"13-06-2022 22:34","Sandra Marshall","['Broom', 'Mustard', 'Garden Hose', 'Honey']",3,71.26,Cash,"San Francisco",Pharmacy,FALSE,"Young Adult",Winter,"Discount on Selected Items",23.75333333,9.706438685,42.14068395,8245,4,Broom,"Cleaning Equipment",Broom
1000000558,"12-11-2021 14:50","Kimberly Anderson","['Light Bulbs']",8,44.29,"Credit Card",Miami,"Department Store",FALSE,Professional,Spring,"BOGO (Buy One Get One)",5.53625,3.46868859,16.54049128,808377,1,"Light Bulbs","Household Electronics","Light Bulbs"
1000000559,"16-12-2021 16:50","Jennifer Garcia",['Carrots'],8,73.02,Cash,"San Francisco","Convenience Store",TRUE,Retiree,Summer,None,9.1275,5.349562629,30.22349897,528240,1,Carrots,Vegetables,Carrots
1000000560,"16-03-2021 23:53","Rachel Garcia",['Apple'],5,76.31,Cash,Dallas,"Convenience Store",TRUE,"Senior Citizen",Winter,"Discount on Selected Items",15.262,9.328499626,29.66750187,627595,1,Apple,Fruits,Apple
1000000561,"05-05-2020 15:41","Kathryn White","['Mop', 'Tuna', 'Honey', 'Water', 'Vacuum Cleaner']",1,22.44,"Mobile Payment","New York",Pharmacy,TRUE,Teenager,Winter,"Discount on Selected Items",22.44,10.40967474,12.03032526,493013,5,Mop,"Cleaning Equipment",Mop
1000000562,"10-05-2024 14:54","Christina Perez","['Pancake Mix', 'Soda', 'Deodorant', 'Air Freshener', 'Tomatoes']",8,64.44,"Mobile Payment",Atlanta,Supermarket,FALSE,Professional,Winter,None,8.055,3.551541671,36.02766663,798481,5,"Pancake Mix","Grains & Bakery","Pancake Mix"
1000000563,"02-09-2020 12:06","Mark Morales","['Feminine Hygiene Products', 'Cleaning Spray']",1,45.68,"Credit Card",Boston,"Convenience Store",TRUE,Middle-Aged,Winter,None,45.68,18.4713201,27.2086799,1785,2,"Feminine Hygiene Products","Personal Care","Feminine Hygiene Products"
1000000564,"29-12-2021 17:42","Vickie Brooks","['Water', 'Ice Cream']",8,87.9,"Mobile Payment",Dallas,"Convenience Store",TRUE,Student,Spring,"BOGO (Buy One Get One)",10.9875,5.550624241,43.49500607,612734,2,Water,Other,Water
1000000565,"21-12-2020 06:59","David Montoya","['Chips', 'Ketchup', 'Carrots']",1,6.34,Cash,Houston,"Convenience Store",TRUE,"Senior Citizen",Fall,"Discount on Selected Items",6.34,3.65802344,2.68197656,959463,3,Chips,"Pantry & Snacks",Chips
1000000566,"13-04-2020 05:33","Logan Adams","['Baby Wipes', 'Canned Soup']",7,21.05,"Mobile Payment",Miami,"Specialty Store",TRUE,Student,Summer,"Discount on Selected Items",3.007142857,1.556717306,10.15297886,881560,2,"Baby Wipes","Baby Care","Baby Wipes"
1000000567,"21-04-2024 03:45","Nicole Jones","['Toothbrush', 'Toilet Paper', 'Cheese']",8,83.12,Cash,Atlanta,Supermarket,TRUE,Homemaker,Winter,None,10.39,5.519609332,38.96312534,502196,3,Toothbrush,"Personal Care",Toothbrush
1000000568,"04-03-2021 05:17","Steven Robinson","['Plant Fertilizer', 'Pickles', 'Honey', 'Bread', 'Spinach']",5,40.92,Cash,Dallas,"Warehouse Club",TRUE,Teenager,Fall,"Discount on Selected Items",8.184,5.493490427,13.45254787,882600,5,"Plant Fertilizer","Garden Tools","Plant Fertilizer"
1000000569,"26-04-2023 00:12","Maureen Pace","['Toilet Paper', 'Vacuum Cleaner', 'Coffee']",1,41.66,"Mobile Payment",Dallas,"Department Store",FALSE,Student,Winter,"BOGO (Buy One Get One)",41.66,21.01649683,20.64350317,499819,3,"Toilet Paper","Cleaning Supplies","Toilet Paper"
1000000570,"24-02-2024 01:17","Kristopher Cook",['Deodorant'],2,31.57,"Mobile Payment",Seattle,"Department Store",FALSE,Retiree,Fall,"BOGO (Buy One Get One)",15.785,8.747997226,14.07400555,802749,1,Deodorant,"Personal Care",Deodorant
1000000571,"12-07-2023 14:15","Donald Harris","['Vacuum Cleaner', 'Beef', 'Garden Hose']",8,91.52,"Credit Card",Dallas,Supermarket,FALSE,Student,Spring,"BOGO (Buy One Get One)",11.44,7.26549714,33.39602288,757993,3,"Vacuum Cleaner","Household Electronics","Vacuum Cleaner"
1000000572,"10-09-2021 07:35","Rachael Sanford","['Ironing Board', 'Rice', 'Chicken', 'Chicken']",10,33.71,"Credit Card",Chicago,"Warehouse Club",FALSE,Teenager,Summer,"BOGO (Buy One Get One)",3.371,1.749423716,16.21576284,562246,4,"Ironing Board","Household Electronics","Ironing Board"
1000000573,"15-05-2020 21:25","Jordan Spencer","['Chicken', 'Power Strips', 'Vinegar']",6,95.54,"Debit Card",Seattle,"Specialty Store",FALSE,Middle-Aged,Summer,None,15.92333333,9.3410415,39.493751,363154,3,Chicken,"Meat & Seafood",Chicken
1000000574,"27-08-2022 21:05","Joseph Payne",['Salmon'],3,91.01,Cash,"New York","Specialty Store",FALSE,Middle-Aged,Spring,"Discount on Selected Items",30.33666667,19.98303878,31.06088366,717865,1,Salmon,"Meat & Seafood",Salmon
1000000575,"07-04-2021 03:33","Jeffrey May","['Mustard', 'Plant Fertilizer']",9,48.51,"Mobile Payment","Los Angeles",Supermarket,TRUE,Retiree,Summer,"Discount on Selected Items",5.39,3.691374848,15.28762636,544086,2,Mustard,Condiments,Mustard
1000000576,"19-05-2020 08:57","Catherine Dalton","['Lawn Mower', 'Water', 'Trash Bags', 'Plant Fertilizer', 'Trash Cans']",10,22.51,"Credit Card",Boston,"Convenience Store",TRUE,Middle-Aged,Fall,"Discount on Selected Items",2.251,0.999718722,12.51281278,256054,5,"Lawn Mower","Garden Tools","Lawn Mower"
1000000577,"21-10-2022 18:55","Christopher Smith","['Cereal Bars', 'Cleaning Spray', 'Toothpaste']",8,35.74,"Debit Card","Los Angeles","Convenience Store",TRUE,Homemaker,Summer,"Discount on Selected Items",4.4675,3.028859065,11.50912748,573133,3,"Cereal Bars","Grains & Bakery","Cereal Bars"
1000000578,"13-09-2023 10:56","Cheryl Griffin","['Insect Repellent', 'Cereal']",3,98.71,"Mobile Payment",Chicago,Supermarket,FALSE,Student,Fall,"BOGO (Buy One Get One)",32.90333333,18.01901326,44.65296021,865581,2,"Insect Repellent",Other,"Insect Repellent"
1000000579,"21-11-2022 11:00","Jerry Berg","['Hair Gel', 'Spinach', 'Garden Hose', 'Ketchup', 'Canned Soup']",6,90.07,"Credit Card","San Francisco",Supermarket,FALSE,Homemaker,Fall,"Discount on Selected Items",15.01166667,7.167670269,47.06397838,179248,5,"Hair Gel","Personal Care","Hair Gel"
1000000580,"06-04-2020 00:31","Anthony Cervantes","['Ketchup', 'Coffee', 'Milk', 'Coffee', 'Soda']",4,27.8,"Credit Card",Boston,"Department Store",FALSE,"Young Adult",Summer,"BOGO (Buy One Get One)",6.95,3.737298052,12.85080779,20846,5,Ketchup,Condiments,Ketchup
1000000581,"22-03-2024 13:08","Julia Ray","['Vinegar', 'Vinegar', 'Ironing Board']",3,7.9,"Debit Card",Seattle,Pharmacy,TRUE,Teenager,Summer,"Discount on Selected Items",2.633333333,1.827559068,2.417322797,441418,3,Vinegar,"Pantry & Snacks",Vinegar
1000000582,"13-05-2023 17:19","Ashley Benton","['Pancake Mix', 'Extension Cords']",8,63,"Debit Card","Los Angeles","Department Store",TRUE,Middle-Aged,Summer,"Discount on Selected Items",7.875,4.313810247,28.48951802,6311,2,"Pancake Mix","Grains & Bakery","Pancake Mix"
1000000583,"01-06-2022 15:58","Jessica Lopez","['Garden Hose', 'Toothpaste', 'Vacuum Cleaner', 'Baby Wipes']",6,32.9,Cash,Seattle,Supermarket,FALSE,Student,Fall,"BOGO (Buy One Get One)",5.483333333,2.734129732,16.49522161,554209,4,"Garden Hose","Garden Tools","Garden Hose"
1000000584,"06-05-2023 02:53","Ruth Garcia","['Ironing Board', 'Mayonnaise', 'Garden Hose', 'BBQ Sauce']",10,20.77,Cash,Houston,Pharmacy,TRUE,Professional,Winter,None,2.077,1.225472072,8.515279277,520522,4,"Ironing Board","Household Electronics","Ironing Board"
1000000585,"21-05-2021 17:51","Jesse Floyd","['Hand Sanitizer', 'Shower Gel']",6,48.04,"Mobile Payment",Boston,Supermarket,FALSE,Homemaker,Fall,"BOGO (Buy One Get One)",8.006666667,3.779496443,25.36302134,529158,2,"Hand Sanitizer","Home & Misc","Hand Sanitizer"
1000000586,"19-05-2023 10:12","Mary Perez","['Butter', 'Spinach']",10,5.14,"Credit Card",Atlanta,Pharmacy,FALSE,Student,Winter,None,0.514,0.217298125,2.967018748,105268,2,Butter,Dairy,Butter
1000000587,"29-02-2020 07:40","Douglas Gonzalez","['Vacuum Cleaner', 'Pickles', 'Chicken']",6,14.29,"Credit Card",Chicago,"Warehouse Club",TRUE,Homemaker,Winter,"Discount on Selected Items",2.381666667,1.044751228,8.021492632,505319,3,"Vacuum Cleaner","Household Electronics","Vacuum Cleaner"
1000000588,"03-09-2021 14:16","Sherri Graves","['Tuna', 'Spinach', 'Cheese']",1,43.78,"Debit Card",Seattle,Supermarket,TRUE,Retiree,Summer,"Discount on Selected Items",43.78,19.19375405,24.58624595,880738,3,Tuna,"Meat & Seafood",Tuna
1000000589,"03-03-2022 15:21","David Marks","['Rice', 'Tomatoes', 'Shower Gel', 'Toothpaste']",9,5.09,"Credit Card",Houston,"Convenience Store",TRUE,"Young Adult",Spring,"Discount on Selected Items",0.565555556,0.251995046,2.822044587,683063,4,Rice,"Grains & Bakery",Rice
1000000590,"24-04-2021 09:24","Kevin Boone","['Peanut Butter', 'Olive Oil', 'Paper Towels', 'Carrots', 'Vinegar']",6,13.4,"Debit Card",Seattle,"Department Store",TRUE,Retiree,Spring,None,2.233333333,0.986347539,7.481914766,347178,5,"Peanut Butter","Pantry & Snacks","Peanut Butter"
1000000591,"04-02-2021 01:10","Melissa Freeman","['Hair Gel', 'Chicken', 'Cleaning Spray', 'Cleaning Spray', 'Light Bulbs']",6,79.04,"Debit Card",Dallas,"Department Store",FALSE,Homemaker,Fall,None,13.17333333,7.802070325,32.22757805,910135,5,"Hair Gel","Personal Care","Hair Gel"
1000000592,"02-03-2021 02:32","Jerry Garrett","['Spinach', 'Cereal']",4,46.58,"Debit Card",Dallas,Pharmacy,TRUE,"Young Adult",Winter,None,11.645,5.293398075,25.4064077,557774,2,Spinach,Vegetables,Spinach
1000000593,"28-06-2022 22:20","Kimberly Young","['Eggs', 'Iron', 'Peanut Butter']",9,72.15,Cash,"San Francisco","Specialty Store",FALSE,"Young Adult",Fall,"Discount on Selected Items",8.016666667,4.037996483,35.80803165,616733,3,Eggs,"Meat & Seafood",Eggs
